,state,county,county_state_name,above_US_median_income,graduate_attainment_pct,health_insurance_pct,below_poverty_lvl_pct,occupied_houses_pct,no_vehicles_hh_pct,pop_over_18_pct
315,51,036,"Charles City County, Virginia",0,4.8,92.1,9.7,88.6,5.9,84.9
316,51,037,"Charlotte County, Virginia",0,5.1,88.2,18.7,76.1,9.2,77.9
317,51,043,"Clarke County, Virginia",1,14.8,91.3,2.5,89.0,3.5,80.5
318,51,045,"Craig County, Virginia",0,5.4,94.8,6.2,77.7,6.7,82.3
319,51,049,"Cumberland County, Virginia",0,9.2,88.3,6.3,86.6,6.6,80.3
320,51,051,"Dickenson County, Virginia",0,2.9,91.6,21.5,75.6,10.2,80.8
321,51,057,"Essex County, Virginia",0,4.1,89.8,9.2,77.5,4.7,81.4
322,51,059,"Fairfax County, Virginia",1,31.1,91.9,4.1,96.0,4.4,76.5
323,51,063,"Floyd County, Virginia",0,7.9,91.1,5.0,82.4,6.2,80.9
324,51,065,"Fluvanna County, Virginia",1,13.2,91.7,2.8,90.2,1.9,80.0
325,51,069,"Frederick County, Virginia",1,11.4,91.7,3.4,92.2,4.0,77.1
326,51,071,"Giles County, Virginia",0,8.0,91.9,5.6,80.3,6.4,79.5
327,51,075,"Goochland County, Virginia",1,20.1,96.2,1.5,91.6,2.3,82.3
328,51,077,"Grayson County, Virginia",0,4.4,87.4,11.6,69.0,4.8,83.3
329,51,081,"Greensville County, Virginia",0,4.0,89.1,8.9,82.1,9.9,84.6
330,51,083,"Halifax County, Virginia",0,5.8,92.7,10.7,77.7,7.7,79.6
331,51,087,"Henrico County, Virginia",1,17.4,92.7,6.4,94.4,6.0,77.2
332,51,089,"Henry County, Virginia",0,5.6,90.5,11.2,80.2,6.3,80.5
333,51,093,"Isle of Wight County, Virginia",1,11.3,92.7,6.9,92.1,4.0,79.0
334,51,095,"James City County, Virginia",1,24.2,94.6,3.8,88.1,3.5,80.2
335,51,097,"King and Queen County, Virginia",1,6.8,94.9,4.5,80.3,3.7,81.0
336,51,099,"King George County, Virginia",1,13.6,95.3,3.6,92.4,2.3,75.0
337,51,101,"King William County, Virginia",1,7.2,94.8,4.4,90.0,3.3,77.5
338,51,103,"Lancaster County, Virginia",0,16.6,90.5,8.7,69.3,5.6,84.3
339,51,105,"Lee County, Virginia",0,2.4,87.6,20.3,74.9,11.0,81.7
340,51,107,"Loudoun County, Virginia",1,26.4,94.5,2.2,97.2,2.7,71.9
341,51,109,"Louisa County, Virginia",1,9.8,91.2,8.4,81.6,5.1,79.8
342,51,111,"Lunenburg County, Virginia",0,3.5,92.1,10.2,74.6,6.8,80.2
343,51,113,"Madison County, Virginia",0,9.0,92.6,6.6,83.4,1.6,79.2
344,51,115,"Mathews County, Virginia",1,7.2,89.1,4.3,67.4,1.1,84.9
345,51,117,"Mecklenburg County, Virginia",0,8.3,91.6,12.7,65.0,8.2,81.4
346,51,119,"Middlesex County, Virginia",0,9.3,91.8,5.2,64.8,3.9,83.9
347,51,121,"Montgomery County, Virginia",0,24.5,94.1,7.3,87.0,5.2,84.5
348,51,125,"Nelson County, Virginia",0,13.1,91.8,8.7,62.6,5.8,82.4
349,51,127,"New Kent County, Virginia",1,11.6,94.4,3.6,93.4,1.7,80.3
350,51,131,"Northampton County, Virginia",0,10.8,90.1,10.6,69.3,9.2,80.4
351,51,133,"Northumberland County, Virginia",0,14.8,90.2,11.7,61.0,4.6,85.4
352,51,135,"Nottoway County, Virginia",0,5.4,86.3,11.3,81.7,7.7,80.8
353,51,137,"Orange County, Virginia",1,9.5,92.1,8.4,91.3,3.4,79.0
354,51,139,"Page County, Virginia",0,5.9,87.7,8.2,79.9,6.3,80.0
355,51,141,"Patrick County, Virginia",0,5.3,91.4,9.8,76.6,4.3,82.5
356,51,145,"Powhatan County, Virginia",1,9.3,94.7,3.2,93.7,1.0,81.8
357,51,147,"Prince Edward County, Virginia",0,10.6,91.3,13.5,78.1,9.9,84.6
358,51,149,"Prince George County, Virginia",1,6.7,94.8,4.9,93.8,3.7,78.0
359,51,155,"Pulaski County, Virginia",0,7.2,93.6,8.1,84.8,5.6,82.2
360,51,157,"Rappahannock County, Virginia",1,14.8,86.5,4.5,70.8,2.7,81.2
361,51,161,"Roanoke County, Virginia",1,12.3,94.9,4.3,93.2,4.0,79.9
362,31,087,"Hitchcock County, Nebraska",0,5.3,89.5,8.5,70.5,3.7,75.7
363,31,093,"Howard County, Nebraska",0,4.7,95.7,3.5,87.9,5.0,75.7
364,31,099,"Kearney County, Nebraska",0,6.4,94.7,8.9,90.4,5.7,74.7
365,31,105,"Kimball County, Nebraska",0,3.8,85.6,8.1,83.0,5.5,81.0
366,31,111,"Lincoln County, Nebraska",0,7.6,90.6,5.3,87.6,5.2,76.2
367,31,117,"McPherson County, Nebraska",0,5.3,96.7,7.6,79.3,1.0,88.3
368,31,123,"Morrill County, Nebraska",0,5.7,92.0,5.0,80.7,3.9,76.6
369,31,127,"Nemaha County, Nebraska",0,8.8,91.3,10.1,83.3,3.4,78.7
370,31,175,"Valley County, Nebraska",0,7.0,91.5,8.2,81.6,3.6,78.2
371,31,179,"Wayne County, Nebraska",0,10.2,96.6,5.4,96.0,1.8,80.4
372,31,185,"York County, Nebraska",0,9.8,94.3,5.3,89.5,3.2,76.8
373,32,005,"Douglas County, Nevada",1,11.7,92.8,4.3,85.8,2.0,83.5
374,32,011,"Eureka County, Nevada",1,2.3,89.9,9.5,57.5,5.7,72.2
375,32,017,"Lincoln County, Nevada",0,7.1,88.8,4.6,73.3,7.0,81.0
376,32,023,"Nye County, Nevada",0,4.9,89.6,11.7,85.8,4.0,83.0
377,32,031,"Washoe County, Nevada",1,12.0,90.2,6.5,92.4,6.5,78.4
378,33,001,"Belknap County, New Hampshire",1,13.3,93.4,6.3,65.9,3.8,81.6
379,33,007,"Coos County, New Hampshire",0,7.1,91.9,7.2,64.5,7.8,83.7
380,33,013,"Merrimack County, New Hampshire",1,15.5,94.2,3.7,90.7,5.5,80.9
381,33,019,"Sullivan County, New Hampshire",0,10.8,92.9,7.0,76.1,4.5,81.3
382,22,005,"Ascension Parish, Louisiana",1,8.2,94.3,7.3,91.0,3.4,73.2
383,22,011,"Beauregard Parish, Louisiana",0,6.2,91.2,10.7,86.3,6.2,75.3
384,22,017,"Caddo Parish, Louisiana",0,10.1,91.3,18.1,84.7,10.0,76.2
385,22,023,"Cameron Parish, Louisiana",0,5.2,91.3,5.8,67.9,1.0,78.3
386,22,029,"Concordia Parish, Louisiana",0,4.3,89.5,23.3,69.2,9.7,76.2
387,22,035,"East Carroll Parish, Louisiana",0,3.1,94.0,31.1,59.8,13.4,75.3
388,22,041,"Franklin Parish, Louisiana",0,4.5,92.1,22.4,80.1,5.6,74.7
389,22,047,"Iberville Parish, Louisiana",0,5.6,92.7,12.5,82.1,9.3,79.4
390,22,053,"Jefferson Davis Parish, Louisiana",0,7.4,92.1,17.9,82.3,6.3,74.5
391,22,101,"St. Mary Parish, Louisiana",0,3.1,93.8,15.2,83.3,10.7,76.0
392,22,107,"Tensas Parish, Louisiana",0,4.0,87.5,20.4,52.8,13.9,76.6
393,22,111,"Union Parish, Louisiana",0,4.4,90.8,16.9,70.4,5.0,78.0
394,22,117,"Washington Parish, Louisiana",0,3.7,90.1,19.6,81.8,8.1,76.2
395,22,123,"West Carroll Parish, Louisiana",0,5.0,91.7,14.8,79.2,2.6,77.4
396,36,003,"Allegany County, New York",0,11.1,93.9,11.4,68.4,7.6,80.1
397,36,009,"Cattaraugus County, New York",0,9.9,93.7,11.8,76.8,10.4,77.8
398,36,015,"Chemung County, New York",0,10.8,95.5,10.2,88.1,10.0,78.6
399,36,021,"Columbia County, New York",1,16.1,95.4,7.0,75.3,6.9,82.7
400,36,027,"Dutchess County, New York",1,17.0,95.5,5.6,90.9,7.5,81.1
401,36,031,"Essex County, New York",0,13.3,96.5,6.8,61.3,8.4,83.9
402,36,037,"Genesee County, New York",0,9.0,96.8,6.4,93.6,9.8,79.7
403,36,043,"Herkimer County, New York",0,9.0,95.6,8.6,74.1,10.3,79.4
404,36,049,"Lewis County, New York",0,7.9,95.4,9.6,66.0,4.4,77.1
405,36,055,"Monroe County, New York",0,17.7,96.8,9.7,92.7,11.3,79.2
406,36,061,"New York County, New York",1,30.5,95.3,12.0,85.7,77.6,85.7
407,36,067,"Onondaga County, New York",0,16.0,96.5,9.9,89.6,12.1,78.7
408,36,073,"Orleans County, New York",0,5.7,95.0,10.1,89.5,7.6,80.7
409,36,079,"Putnam County, New York",1,17.8,95.9,3.0,90.3,4.6,80.2
410,36,085,"Richmond County, New York",1,13.7,95.9,8.6,92.4,15.7,78.1
411,37,007,"Anson County, North Carolina",0,3.2,89.7,17.0,84.1,7.0,80.0
412,37,013,"Beaufort County, North Carolina",0,8.2,88.1,13.6,77.0,6.3,79.9
413,37,019,"Brunswick County, North Carolina",0,10.5,90.3,7.4,64.5,3.1,84.7
414,37,025,"Cabarrus County, North Carolina",1,12.3,92.1,6.6,89.8,4.1,74.4
415,37,031,"Carteret County, North Carolina",0,11.5,89.9,6.1,59.4,4.2,82.5
416,37,037,"Chatham County, North Carolina",1,20.1,90.1,8.8,90.5,4.1,79.9
417,37,045,"Cleveland County, North Carolina",0,7.2,88.6,15.5,82.6,7.2,78.0
418,37,051,"Cumberland County, North Carolina",0,8.9,89.6,15.1,86.8,6.9,75.3
419,37,057,"Davidson County, North Carolina",0,5.6,88.3,11.4,89.5,5.1,78.0
420,06,053,"Monterey County, California",1,10.4,90.6,8.8,90.2,4.3,73.8
421,06,055,"Napa County, California",1,12.8,94.1,4.9,87.6,5.0,79.4
422,06,057,"Nevada County, California",1,12.9,94.3,5.1,75.9,3.6,82.9
423,06,059,"Orange County, California",1,14.9,92.9,6.9,94.4,4.5,78.0
424,06,061,"Placer County, California",1,13.9,96.3,5.0,87.7,3.7,77.8
425,06,063,"Plumas County, California",0,8.9,96.8,7.3,52.5,5.3,83.2
426,06,065,"Riverside County, California",1,8.3,91.5,9.4,87.1,4.0,74.8
427,06,067,"Sacramento County, California",1,10.9,94.5,10.1,95.6,6.3,76.3
428,06,069,"San Benito County, California",1,5.5,93.5,7.2,95.7,2.7,74.3
429,06,071,"San Bernardino County, California",1,7.4,91.7,11.8,88.7,4.8,73.6
430,06,073,"San Diego County, California",1,15.3,92.4,7.2,93.0,5.4,78.4
431,06,075,"San Francisco County, California",1,23.7,96.4,5.5,90.9,30.8,86.6
432,06,077,"San Joaquin County, California",1,6.2,93.7,10.8,94.2,5.6,72.9
433,06,079,"San Luis Obispo County, California",1,13.8,94.0,5.3,86.9,3.7,82.3
434,06,081,"San Mateo County, California",1,22.6,96.2,3.7,94.5,5.2,79.5
435,06,085,"Santa Clara County, California",1,25.6,95.8,4.3,95.0,5.3,78.1
436,06,087,"Santa Cruz County, California",1,17.4,94.8,6.6,91.0,5.2,80.9
437,06,091,"Sierra County, California",0,10.6,92.6,4.1,53.5,4.5,84.7
438,06,095,"Solano County, California",1,8.6,95.0,6.5,95.1,4.7,77.8
439,06,097,"Sonoma County, California",1,13.6,94.0,5.1,91.5,4.8,80.4
440,06,101,"Sutter County, California",0,6.9,93.2,10.5,94.7,5.6,74.1
441,06,103,"Tehama County, California",0,4.8,94.3,12.4,89.3,7.3,76.1
442,06,107,"Tulare County, California",0,4.8,92.2,18.4,92.6,5.3,69.2
443,06,109,"Tuolumne County, California",0,7.8,93.9,7.1,72.6,6.1,83.4
444,06,113,"Yolo County, California",1,20.8,95.7,8.6,95.0,8.0,79.0
445,06,115,"Yuba County, California",0,5.4,92.9,11.5,92.3,6.6,72.5
446,05,003,"Ashley County, Arkansas",0,3.1,92.3,11.2,75.8,6.9,77.2
447,05,005,"Baxter County, Arkansas",0,6.0,94.2,8.3,81.6,4.6,82.6
448,05,009,"Boone County, Arkansas",0,6.5,93.2,10.3,88.4,5.0,77.3
449,05,013,"Calhoun County, Arkansas",0,5.1,91.7,9.2,59.6,5.7,81.3
450,05,015,"Carroll County, Arkansas",0,7.2,88.5,9.7,80.5,5.9,78.1
451,05,019,"Clark County, Arkansas",0,8.6,91.0,12.3,78.9,6.9,81.0
452,05,021,"Clay County, Arkansas",0,6.4,94.2,16.5,80.7,6.5,78.5
453,05,025,"Cleveland County, Arkansas",0,4.6,96.3,11.3,76.9,5.5,77.4
454,05,027,"Columbia County, Arkansas",0,7.5,92.7,21.1,72.3,4.2,79.3
455,05,031,"Craighead County, Arkansas",0,10.4,91.4,12.2,91.4,6.8,75.3
456,05,035,"Crittenden County, Arkansas",0,5.7,92.0,17.0,87.3,10.6,72.8
457,05,037,"Cross County, Arkansas",0,6.5,92.4,13.0,82.3,6.6,76.2
458,05,041,"Desha County, Arkansas",0,3.6,92.3,19.1,80.4,13.7,74.3
459,05,043,"Drew County, Arkansas",0,7.7,95.2,13.4,83.4,8.2,78.3
460,05,047,"Franklin County, Arkansas",0,2.6,94.6,14.2,83.2,5.8,77.1
461,05,049,"Fulton County, Arkansas",0,5.4,89.1,15.9,73.2,4.4,79.2
462,05,053,"Grant County, Arkansas",0,6.2,94.5,8.0,87.6,3.0,77.5
463,05,057,"Hempstead County, Arkansas",0,5.9,90.6,14.2,76.6,8.3,74.6
464,05,059,"Hot Spring County, Arkansas",0,5.3,93.1,11.8,86.4,5.8,78.7
465,05,063,"Independence County, Arkansas",0,5.9,91.4,10.2,86.3,4.6,76.0
466,05,065,"Izard County, Arkansas",0,4.5,94.4,9.5,67.2,6.5,82.6
467,06,051,"Mono County, California",0,10.6,87.4,8.5,36.9,3.2,79.3
468,05,069,"Jefferson County, Arkansas",0,6.1,94.0,17.7,79.8,9.1,78.0
469,05,071,"Johnson County, Arkansas",0,6.0,92.5,12.2,84.9,5.2,75.7
470,05,075,"Lawrence County, Arkansas",0,4.7,93.4,9.4,82.0,5.5,78.0
471,05,079,"Lincoln County, Arkansas",0,2.7,93.5,15.5,76.7,4.9,83.2
472,05,081,"Little River County, Arkansas",0,4.3,94.9,9.6,81.0,6.9,77.8
473,05,085,"Lonoke County, Arkansas",0,6.3,92.8,8.6,91.5,4.4,74.4
474,05,087,"Madison County, Arkansas",0,4.8,90.9,13.3,79.6,4.3,76.9
475,05,091,"Miller County, Arkansas",0,6.8,91.1,14.4,82.9,8.4,76.3
476,05,095,"Monroe County, Arkansas",0,3.2,91.6,16.6,72.8,12.3,79.0
477,05,097,"Montgomery County, Arkansas",0,5.5,89.1,13.2,63.1,2.9,81.5
478,29,013,"Bates County, Missouri",0,4.7,90.5,8.9,83.8,6.9,76.5
479,29,015,"Benton County, Missouri",0,7.2,88.8,13.1,56.6,6.5,82.7
480,29,017,"Bollinger County, Missouri",0,4.1,91.7,10.0,75.3,6.1,78.3
481,29,019,"Boone County, Missouri",0,20.7,93.2,7.5,91.8,6.0,79.7
482,29,021,"Buchanan County, Missouri",0,6.8,87.9,10.9,86.7,9.6,77.5
483,29,023,"Butler County, Missouri",0,5.0,87.5,14.5,82.3,7.9,76.3
484,29,025,"Caldwell County, Missouri",0,4.5,90.1,11.3,78.9,7.1,76.4
485,29,027,"Callaway County, Missouri",0,7.8,90.8,8.4,85.5,3.2,78.8
486,29,029,"Camden County, Missouri",0,7.0,87.5,10.0,41.2,3.0,82.3
487,29,031,"Cape Girardeau County, Missouri",0,12.5,92.3,8.2,87.8,5.2,78.7
488,29,033,"Carroll County, Missouri",0,6.0,88.7,9.5,75.7,6.7,77.8
489,29,035,"Carter County, Missouri",0,5.5,82.0,8.9,71.7,9.2,75.7
490,29,039,"Cedar County, Missouri",0,5.4,83.2,10.8,76.6,7.7,75.7
491,29,041,"Chariton County, Missouri",0,6.1,91.4,8.6,65.6,4.8,77.3
492,29,045,"Clark County, Missouri",0,4.8,84.9,6.2,75.2,8.1,77.1
493,29,047,"Clay County, Missouri",1,10.9,92.2,5.5,93.7,4.3,75.9
494,29,051,"Cole County, Missouri",0,12.8,92.9,7.5,90.5,6.8,77.6
495,29,053,"Cooper County, Missouri",0,7.3,90.4,10.3,84.6,5.4,78.1
496,29,057,"Dade County, Missouri",0,2.4,87.1,12.9,76.6,5.3,79.5
497,29,059,"Dallas County, Missouri",0,5.4,84.5,15.4,83.4,5.4,76.3
498,29,063,"DeKalb County, Missouri",0,4.9,92.4,6.9,87.3,5.1,82.7
499,29,065,"Dent County, Missouri",0,6.1,84.5,11.8,86.7,5.7,77.7
500,29,069,"Dunklin County, Missouri",0,5.8,83.1,17.1,83.9,9.8,74.4
501,29,071,"Franklin County, Missouri",0,7.7,92.5,6.9,90.4,3.7,77.1
502,29,075,"Gentry County, Missouri",0,5.8,88.6,9.1,77.7,4.7,74.6
503,29,077,"Greene County, Missouri",0,11.5,88.6,9.0,94.9,7.2,79.2
504,29,081,"Harrison County, Missouri",0,5.6,91.1,11.9,76.7,7.1,75.5
505,29,083,"Henry County, Missouri",0,6.1,88.1,12.5,84.6,6.7,77.9
506,29,087,"Holt County, Missouri",0,6.0,91.9,6.0,72.0,5.1,79.7
507,29,089,"Howard County, Missouri",0,13.2,92.5,6.7,75.3,3.1,78.5
508,29,093,"Iron County, Missouri",0,3.6,88.0,18.8,77.2,7.4,79.2
509,29,095,"Jackson County, Missouri",0,11.8,88.7,9.8,89.5,8.5,76.4
510,29,099,"Jefferson County, Missouri",1,6.7,91.9,6.6,92.8,3.3,76.8
511,29,103,"Knox County, Missouri",0,6.4,79.8,11.2,61.5,2.4,76.2
512,29,105,"Laclede County, Missouri",0,4.2,89.5,10.9,89.8,6.5,75.3
513,29,109,"Lawrence County, Missouri",0,4.5,86.2,12.9,88.9,5.1,74.6
514,29,111,"Lewis County, Missouri",0,5.2,90.5,9.1,79.2,6.4,77.4
515,29,115,"Linn County, Missouri",0,6.5,90.3,12.8,78.4,4.0,76.4
516,29,117,"Livingston County, Missouri",0,6.3,87.7,9.9,86.3,5.5,78.8
517,29,121,"Macon County, Missouri",0,5.7,90.4,9.9,76.7,8.1,76.6
518,29,123,"Madison County, Missouri",0,5.1,85.7,8.5,81.1,6.8,76.7
519,29,127,"Marion County, Missouri",0,9.1,92.6,11.1,88.3,6.4,76.4
520,29,129,"Mercer County, Missouri",0,6.6,85.9,7.1,62.8,4.4,75.8
521,29,133,"Mississippi County, Missouri",0,4.3,88.8,22.0,87.2,15.8,79.1
522,29,135,"Moniteau County, Missouri",0,5.0,84.6,6.6,88.4,6.9,75.1
523,29,139,"Montgomery County, Missouri",0,5.1,90.2,9.3,79.9,3.5,78.0
524,29,141,"Morgan County, Missouri",0,4.5,76.8,15.4,49.0,11.7,77.2
525,29,145,"Newton County, Missouri",0,6.8,86.6,9.4,89.3,5.0,76.1
526,29,147,"Nodaway County, Missouri",0,11.7,90.6,9.8,87.0,6.2,84.1
527,29,151,"Osage County, Missouri",0,5.2,95.1,3.6,79.2,4.1,77.0
528,29,153,"Ozark County, Missouri",0,4.9,85.2,16.2,71.6,6.2,80.9
529,29,157,"Perry County, Missouri",0,5.7,93.8,5.6,86.0,4.4,76.6
530,29,159,"Pettis County, Missouri",0,7.1,87.3,10.0,88.8,6.8,75.2
531,29,161,"Phelps County, Missouri",0,13.4,92.2,10.7,89.2,6.5,79.0
532,29,163,"Pike County, Missouri",0,4.6,91.2,13.1,83.9,6.5,77.4
533,29,165,"Platte County, Missouri",1,16.2,94.7,3.0,94.2,4.0,76.3
534,29,167,"Polk County, Missouri",0,6.4,86.0,10.3,86.9,6.2,77.0
535,29,169,"Pulaski County, Missouri",0,10.9,89.6,12.0,78.7,4.0,78.1
536,29,171,"Putnam County, Missouri",0,8.3,87.4,8.2,56.9,6.0,77.1
537,51,163,"Rockbridge County, Virginia",0,12.5,93.0,6.3,80.8,3.4,82.0
538,51,167,"Russell County, Virginia",0,3.3,91.9,13.1,81.1,7.1,80.8
539,51,169,"Scott County, Virginia",0,5.2,91.1,9.9,72.8,8.2,81.7
540,51,173,"Smyth County, Virginia",0,5.0,91.1,12.9,82.6,8.1,80.7
541,51,175,"Southampton County, Virginia",0,6.1,94.0,5.9,86.5,6.0,80.5
542,51,179,"Stafford County, Virginia",1,16.7,92.2,3.5,95.8,2.1,74.0
543,51,181,"Surry County, Virginia",0,5.8,90.6,13.7,77.6,7.3,82.3
544,51,185,"Tazewell County, Virginia",0,5.4,91.7,12.2,79.0,7.3,80.6
545,51,187,"Warren County, Virginia",1,7.1,89.7,8.6,88.8,4.9,78.2
546,51,193,"Westmoreland County, Virginia",0,8.4,87.7,11.2,71.8,5.0,81.2
547,51,195,"Wise County, Virginia",0,6.4,89.1,14.9,83.2,8.2,80.9
548,51,199,"York County, Virginia",1,22.8,96.5,3.5,90.8,3.0,76.3
549,51,510,"Alexandria city, Virginia",1,33.8,90.4,6.6,93.4,10.4,81.6
550,51,530,"Buena Vista city, Virginia",0,9.0,90.7,14.9,87.5,6.5,79.3
551,51,540,"Charlottesville city, Virginia",0,28.6,91.9,9.9,90.7,11.1,84.5
552,51,570,"Colonial Heights city, Virginia",0,10.9,92.6,8.9,91.8,6.6,77.2
553,51,580,"Covington city, Virginia",0,4.8,92.8,10.2,79.7,7.6,78.0
554,51,590,"Danville city, Virginia",0,7.3,90.0,18.7,83.0,15.2,78.1
555,51,600,"Fairfax city, Virginia",1,31.2,93.3,4.5,97.0,6.0,78.3
556,51,610,"Falls Church city, Virginia",1,47.6,97.4,0.8,92.6,6.3,75.5
557,51,630,"Fredericksburg city, Virginia",1,19.0,90.1,8.1,93.0,8.2,79.2
558,51,640,"Galax city, Virginia",0,7.4,79.6,17.6,81.1,12.4,74.4
559,51,660,"Harrisonburg city, Virginia",0,15.2,88.7,9.9,91.5,7.6,83.6
560,51,670,"Hopewell city, Virginia",0,3.9,91.5,20.7,90.4,8.9,74.3
561,51,680,"Lynchburg city, Virginia",0,15.0,91.5,10.8,86.8,11.1,81.0
562,51,683,"Manassas city, Virginia",1,11.7,83.3,6.3,94.5,4.2,73.3
563,51,690,"Martinsville city, Virginia",0,7.2,89.9,25.0,79.3,14.9,75.8
564,51,700,"Newport News city, Virginia",0,10.4,89.3,11.7,90.4,10.4,76.8
565,51,720,"Norton city, Virginia",0,9.4,92.5,27.5,89.2,8.9,84.0
566,51,730,"Petersburg city, Virginia",0,7.5,87.7,19.7,80.9,17.8,79.0
567,51,740,"Portsmouth city, Virginia",0,7.7,90.6,12.5,89.7,11.1,76.7
568,51,750,"Radford city, Virginia",0,22.2,93.1,16.9,87.0,7.5,88.8
569,51,770,"Roanoke city, Virginia",0,9.9,88.9,15.0,88.7,12.4,77.8
570,51,775,"Salem city, Virginia",0,12.4,94.0,6.7,91.1,7.1,81.4
571,51,790,"Staunton city, Virginia",0,14.2,90.6,7.1,89.8,7.4,81.0
572,51,800,"Suffolk city, Virginia",1,12.1,93.3,7.2,92.5,5.3,75.9
573,51,810,"Virginia Beach city, Virginia",1,13.7,92.6,5.3,92.8,4.4,77.8
574,51,820,"Waynesboro city, Virginia",0,12.9,90.0,12.6,91.2,5.9,77.1
575,51,830,"Williamsburg city, Virginia",0,24.9,91.6,6.8,85.1,6.4,89.0
576,51,840,"Winchester city, Virginia",0,14.1,89.4,10.2,89.1,7.3,77.2
577,53,001,"Adams County, Washington",0,5.5,84.1,17.6,90.3,5.7,64.8
578,53,003,"Asotin County, Washington",0,8.2,93.8,6.1,92.1,3.4,79.6
579,53,005,"Benton County, Washington",1,12.3,92.9,7.2,94.3,4.2,73.4
580,53,007,"Chelan County, Washington",0,9.8,90.9,7.7,76.9,4.7,76.5
581,53,009,"Clallam County, Washington",0,11.3,92.5,8.7,88.8,6.9,83.0
582,53,011,"Clark County, Washington",1,11.0,93.9,6.0,95.8,4.6,76.1
583,53,013,"Columbia County, Washington",0,12.6,93.4,3.1,82.6,7.2,82.8
584,53,015,"Cowlitz County, Washington",0,5.5,95.0,8.8,94.2,6.6,77.2
585,53,017,"Douglas County, Washington",1,6.9,88.9,7.8,89.6,4.6,74.2
586,53,019,"Ferry County, Washington",0,7.8,93.2,10.8,69.9,6.0,83.8
587,53,021,"Franklin County, Washington",1,7.1,85.9,11.5,95.3,4.2,67.5
588,53,023,"Garfield County, Washington",0,8.6,93.6,5.6,82.9,1.9,80.0
589,53,025,"Grant County, Washington",0,5.0,88.2,10.6,83.8,4.9,70.5
590,53,027,"Grays Harbor County, Washington",0,5.5,93.2,9.4,80.5,6.3,79.7
591,53,029,"Island County, Washington",1,13.8,95.2,5.3,83.6,3.5,81.9
592,53,033,"King County, Washington",1,21.7,94.7,5.1,94.5,10.5,79.8
593,53,035,"Kitsap County, Washington",1,11.9,95.3,5.7,93.0,4.7,79.6
594,53,037,"Kittitas County, Washington",0,11.2,95.4,7.1,79.1,4.0,83.1
595,53,041,"Lewis County, Washington",0,6.9,92.8,8.4,87.8,4.8,78.4
596,37,063,"Durham County, North Carolina",0,23.7,88.2,9.4,93.5,7.0,79.2
597,37,069,"Franklin County, North Carolina",0,5.8,89.6,8.4,88.3,4.4,78.0
598,37,075,"Graham County, North Carolina",0,4.4,86.6,10.7,58.1,7.3,80.0
599,37,081,"Guilford County, North Carolina",0,13.2,90.8,11.2,90.5,6.4,77.7
600,37,087,"Haywood County, North Carolina",0,10.8,88.9,9.6,75.4,4.4,81.9
601,37,095,"Hyde County, North Carolina",0,2.6,80.5,21.0,63.1,1.8,78.7
602,37,101,"Johnston County, North Carolina",0,6.9,88.1,8.7,92.0,4.6,74.5
603,37,107,"Lenoir County, North Carolina",0,4.5,88.8,15.9,84.8,9.9,77.4
604,37,113,"Macon County, North Carolina",0,8.2,86.6,10.8,62.6,6.7,82.1
605,37,119,"Mecklenburg County, North Carolina",1,15.6,88.6,7.8,92.6,5.6,76.5
606,37,167,"Stanly County, North Carolina",0,4.9,88.8,8.3,85.2,4.7,78.3
607,37,173,"Swain County, North Carolina",0,8.1,77.7,11.4,63.2,7.6,77.1
608,37,179,"Union County, North Carolina",1,11.4,91.3,5.2,94.2,2.7,73.1
609,37,185,"Warren County, North Carolina",0,5.5,89.9,16.5,67.4,9.2,81.9
610,37,191,"Wayne County, North Carolina",0,6.2,87.0,15.0,88.4,7.6,76.3
611,37,197,"Yadkin County, North Carolina",0,2.7,88.8,9.6,87.4,4.7,79.1
612,34,003,"Bergen County, New Jersey",1,19.7,93.0,4.8,95.3,8.0,78.8
613,34,009,"Cape May County, New Jersey",1,12.0,94.9,7.5,40.9,7.7,82.5
614,34,015,"Gloucester County, New Jersey",1,11.2,95.8,3.7,93.4,5.0,78.1
615,34,021,"Mercer County, New Jersey",1,20.4,92.9,7.7,90.6,11.0,78.7
616,34,027,"Morris County, New Jersey",1,22.8,95.5,3.1,94.7,4.9,78.9
617,34,033,"Salem County, New Jersey",0,7.2,95.0,9.6,88.4,9.6,78.5
618,34,039,"Union County, New Jersey",1,14.8,88.8,6.4,94.6,10.7,76.5
619,18,003,"Allen County, Indiana",0,9.5,92.0,9.3,92.2,5.8,74.3
620,18,009,"Blackford County, Indiana",0,5.9,94.9,11.7,84.9,10.6,78.0
621,18,015,"Carroll County, Indiana",0,4.6,90.4,6.0,84.2,3.8,77.8
622,18,021,"Clay County, Indiana",0,4.8,95.2,8.8,88.8,3.9,76.8
623,18,027,"Daviess County, Indiana",0,4.2,74.4,7.9,90.4,15.8,70.7
624,18,033,"DeKalb County, Indiana",0,4.8,92.9,8.5,93.1,4.9,75.8
625,18,039,"Elkhart County, Indiana",0,6.5,85.0,8.8,91.1,8.2,72.4
626,18,085,"Kosciusko County, Indiana",0,9.0,89.2,6.5,81.1,5.3,76.1
627,18,091,"LaPorte County, Indiana",0,6.1,92.7,11.1,86.8,6.3,78.5
628,18,097,"Marion County, Indiana",0,11.3,90.2,11.9,88.9,8.7,75.3
629,18,103,"Miami County, Indiana",0,4.6,91.5,11.4,87.9,5.8,78.8
